Time(in sec),N = 1,N = 3,N = 5,N = 7,N = 10,N = 15,N = 20,N = 30,N = 40,N = 50,,N = 0,N = 3 ,N = 5,N = 7 ,N = 10,N = 15 ,N = 20 ,N = 30,N = 40,N = 50
14.533333,0.236563,0.236563,0.237154,0.236504,0.237413,0.237413,0.238126,0.237413,0.238126,0.238126,,,,,,,,,,,
14.6,0.238303,0.236563,0.238303,0.236504,0.238303,0.237413,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
14.666667,0.237907,0.236563,0.238303,0.236504,0.238303,0.237413,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
14.733333,0.237911,0.237911,0.238303,0.236504,0.238303,0.237413,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
14.8,0.237542,0.237911,0.238303,0.236504,0.238303,0.237413,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
14.866667,0.237405,0.237911,0.238303,0.237405,0.238303,0.237413,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
14.933333,0.237205,0.237205,0.237205,0.237405,0.238303,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15,0.237009,0.237205,0.237205,0.237405,0.238303,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.066667,0.236939,0.237205,0.237205,0.237405,0.238303,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.133333,0.236696,0.236696,0.237205,0.237405,0.238303,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.2,0.236453,0.236696,0.237205,0.237405,0.238303,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.266667,0.236308,0.236696,0.236308,0.237405,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.333333,0.236088,0.236088,0.236308,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.4,0.235991,0.236088,0.236308,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.466667,0.236245,0.236088,0.236308,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.533333,0.236104,0.236104,0.236308,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.6,0.236081,0.236104,0.236081,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.666667,0.236375,0.236104,0.236081,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.733333,0.236151,0.236151,0.236081,0.236088,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.8,0.235994,0.236151,0.236081,0.235994,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.866667,0.235485,0.236151,0.236081,0.235994,0.236308,0.237205,0.238303,0.237413,0.238126,0.238126,,,,,,,,,,,
15.933333,0.234862,0.234862,0.234862,0.235994,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16,0.235536,0.234862,0.234862,0.235994,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.066667,0.237115,0.234862,0.234862,0.235994,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.133333,0.237393,0.237393,0.234862,0.235994,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.2,0.238048,0.237393,0.234862,0.235994,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.266667,0.23764,0.237393,0.23764,0.23764,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.333333,0.237621,0.237621,0.23764,0.23764,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.4,0.237143,0.237621,0.23764,0.23764,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.466667,0.23737,0.237621,0.23764,0.23764,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.533333,0.237295,0.237295,0.23764,0.23764,0.234862,0.234862,0.234862,0.234862,0.234862,0.238126,,,,,,,,,,,
16.6,0.237405,0.237295,0.237405,0.23764,0.237405,0.234862,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
16.666667,0.237652,0.237295,0.237405,0.23764,0.237405,0.234862,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
16.733333,0.237374,0.237374,0.237405,0.237374,0.237405,0.234862,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
16.8,0.236782,0.237374,0.237405,0.237374,0.237405,0.234862,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
16.866667,0.236523,0.237374,0.237405,0.237374,0.237405,0.234862,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
16.933333,0.236316,0.236316,0.236316,0.237374,0.237405,0.236316,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
17,0.236198,0.236316,0.236316,0.237374,0.237405,0.236316,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
17.066667,0.235924,0.236316,0.236316,0.237374,0.237405,0.236316,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
17.133333,0.235849,0.235849,0.236316,0.237374,0.237405,0.236316,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
17.2,0.236038,0.235849,0.236316,0.236038,0.237405,0.236316,0.234862,0.234862,0.234862,0.237405,,,,,,,,,,,
17.266667,0.236124,0.235849,0.236124,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.333333,0.236038,0.236038,0.236124,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.4,0.235755,0.236038,0.236124,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.466667,0.236171,0.236038,0.236124,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.533333,0.235951,0.235951,0.236124,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.6,0.235716,0.235951,0.235716,0.236038,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.666667,0.235873,0.235951,0.235716,0.235873,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.733333,0.235681,0.235681,0.235716,0.235873,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.8,0.23554,0.235681,0.235716,0.235873,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.866667,0.235442,0.235681,0.235716,0.235873,0.236124,0.236316,0.236124,0.234862,0.234862,0.237405,,,,,,,,,,,
17.933333,0.235802,0.235802,0.235802,0.235873,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18,0.235532,0.235802,0.235802,0.235873,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.066667,0.235262,0.235802,0.235802,0.235873,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.133333,0.234823,0.234823,0.235802,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.2,0.23456,0.234823,0.235802,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.266667,0.236108,0.234823,0.236108,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.333333,0.236853,0.236853,0.236108,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.4,0.238138,0.236853,0.236108,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.466667,0.239839,0.236853,0.236108,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.533333,0.240575,0.240575,0.236108,0.234823,0.235802,0.235802,0.236124,0.235802,0.234862,0.237405,,,,,,,,,,,
18.6,0.242605,0.240575,0.242605,0.242605,0.242605,0.235802,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
18.666667,0.245105,0.240575,0.242605,0.242605,0.242605,0.235802,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
18.733333,0.246504,0.246504,0.242605,0.242605,0.242605,0.235802,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
18.8,0.249181,0.246504,0.242605,0.242605,0.242605,0.235802,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
18.866667,0.25201,0.246504,0.242605,0.242605,0.242605,0.235802,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
18.933333,0.252238,0.252238,0.252238,0.242605,0.242605,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19,0.254224,0.252238,0.252238,0.242605,0.242605,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.066667,0.254652,0.252238,0.252238,0.254652,0.242605,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.133333,0.254001,0.254001,0.252238,0.254652,0.242605,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.2,0.253256,0.254001,0.252238,0.254652,0.242605,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.266667,0.251955,0.254001,0.251955,0.254652,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.333333,0.251697,0.251697,0.251955,0.254652,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.4,0.250635,0.251697,0.251955,0.254652,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.466667,0.248856,0.251697,0.251955,0.254652,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.533333,0.247755,0.247755,0.251955,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.6,0.245936,0.247755,0.245936,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.666667,0.244569,0.247755,0.245936,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.733333,0.24364,0.24364,0.245936,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.8,0.242037,0.24364,0.245936,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.866667,0.24063,0.24364,0.245936,0.247755,0.251955,0.252238,0.242605,0.235802,0.242605,0.237405,,,,,,,,,,,
19.933333,0.240215,0.240215,0.240215,0.247755,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20,0.238902,0.240215,0.240215,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.066667,0.238138,0.240215,0.240215,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.133333,0.237652,0.237652,0.240215,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.2,0.237389,0.237652,0.240215,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.266667,0.236363,0.237652,0.236363,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.333333,0.235932,0.235932,0.236363,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.4,0.235704,0.235932,0.236363,0.238902,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.466667,0.236402,0.235932,0.236363,0.236402,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.533333,0.23603,0.23603,0.236363,0.236402,0.240215,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.6,0.236453,0.23603,0.236453,0.236402,0.236453,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.666667,0.23583,0.23603,0.236453,0.236402,0.236453,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.733333,0.235603,0.235603,0.236453,0.236402,0.236453,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.8,0.234689,0.235603,0.236453,0.236402,0.236453,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.866667,0.234607,0.235603,0.236453,0.236402,0.236453,0.240215,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
20.933333,0.234164,0.234164,0.234164,0.234164,0.236453,0.234164,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
21,0.233835,0.234164,0.234164,0.234164,0.236453,0.234164,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
21.066667,0.233432,0.234164,0.234164,0.234164,0.236453,0.234164,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
21.133333,0.232656,0.232656,0.234164,0.234164,0.236453,0.234164,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
21.2,0.232432,0.232656,0.234164,0.234164,0.236453,0.234164,0.240215,0.240215,0.242605,0.240215,,,,,,,,,,,
21.266667,0.233408,0.232656,0.233408,0.234164,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.333333,0.233247,0.233247,0.233408,0.234164,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.4,0.232534,0.233247,0.233408,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.466667,0.231782,0.233247,0.233408,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.533333,0.231825,0.231825,0.233408,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.6,0.232162,0.231825,0.232162,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.666667,0.232428,0.231825,0.232162,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.733333,0.232158,0.232158,0.232162,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.8,0.232091,0.232158,0.232162,0.232534,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.866667,0.232033,0.232158,0.232162,0.232033,0.233408,0.234164,0.233408,0.240215,0.233408,0.240215,,,,,,,,,,,
21.933333,0.231872,0.231872,0.231872,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22,0.231645,0.231872,0.231872,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.066667,0.231594,0.231872,0.231872,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.133333,0.231617,0.231617,0.231872,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.2,0.232025,0.231617,0.231872,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.266667,0.232095,0.231617,0.232095,0.232033,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.333333,0.232115,0.232115,0.232095,0.232115,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.4,0.232236,0.232115,0.232095,0.232115,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.466667,0.232127,0.232115,0.232095,0.232115,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.533333,0.232244,0.232244,0.232095,0.232115,0.231872,0.231872,0.233408,0.231872,0.233408,0.240215,,,,,,,,,,,
22.6,0.232785,0.232244,0.232785,0.232115,0.232785,0.231872,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
22.666667,0.234023,0.232244,0.232785,0.232115,0.232785,0.231872,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
22.733333,0.234897,0.234897,0.232785,0.232115,0.232785,0.231872,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
22.8,0.236249,0.234897,0.232785,0.236249,0.232785,0.231872,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
22.866667,0.238252,0.234897,0.232785,0.236249,0.232785,0.231872,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
22.933333,0.239557,0.239557,0.239557,0.236249,0.232785,0.239557,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
23,0.241387,0.239557,0.239557,0.236249,0.232785,0.239557,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
23.066667,0.242112,0.239557,0.239557,0.236249,0.232785,0.239557,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
23.133333,0.24259,0.24259,0.239557,0.236249,0.232785,0.239557,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
23.2,0.242938,0.24259,0.239557,0.236249,0.232785,0.239557,0.232785,0.231872,0.233408,0.240215,,,,,,,,,,,
23.266667,0.24284,0.24259,0.24284,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.333333,0.242848,0.242848,0.24284,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.4,0.242797,0.242848,0.24284,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.466667,0.242484,0.242848,0.24284,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.533333,0.242249,0.242249,0.24284,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.6,0.24217,0.242249,0.24217,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.666667,0.242025,0.242249,0.24217,0.24284,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.733333,0.241955,0.241955,0.24217,0.241955,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.8,0.242115,0.241955,0.24217,0.241955,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.866667,0.242257,0.241955,0.24217,0.241955,0.24284,0.239557,0.232785,0.231872,0.233408,0.24284,,,,,,,,,,,
23.933333,0.242151,0.242151,0.242151,0.241955,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24,0.242453,0.242151,0.242151,0.241955,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.066667,0.242578,0.242151,0.242151,0.241955,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.133333,0.242684,0.242684,0.242151,0.241955,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.2,0.242645,0.242684,0.242151,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.266667,0.24277,0.242684,0.24277,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.333333,0.242746,0.242746,0.24277,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.4,0.242617,0.242746,0.24277,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.466667,0.242633,0.242746,0.24277,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.533333,0.242809,0.242809,0.24277,0.242645,0.242151,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.6,0.244741,0.242809,0.244741,0.242645,0.244741,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.666667,0.244604,0.242809,0.244741,0.244604,0.244741,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.733333,0.24413,0.24413,0.244741,0.244604,0.244741,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.8,0.244189,0.24413,0.244741,0.244604,0.244741,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.866667,0.243554,0.24413,0.244741,0.244604,0.244741,0.242151,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
24.933333,0.24346,0.24346,0.24346,0.244604,0.244741,0.24346,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
25,0.24304,0.24346,0.24346,0.244604,0.244741,0.24346,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
25.066667,0.24304,0.24346,0.24346,0.244604,0.244741,0.24346,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
25.133333,0.242692,0.242692,0.24346,0.242692,0.244741,0.24346,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
25.2,0.242245,0.242692,0.24346,0.242692,0.244741,0.24346,0.242151,0.242151,0.242151,0.24284,,,,,,,,,,,
25.266667,0.241959,0.242692,0.241959,0.242692,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.333333,0.242492,0.242492,0.241959,0.242692,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.4,0.243428,0.242492,0.241959,0.242692,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.466667,0.245266,0.242492,0.241959,0.242692,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.533333,0.24632,0.24632,0.241959,0.242692,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.6,0.248883,0.24632,0.248883,0.248883,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.666667,0.250349,0.24632,0.248883,0.248883,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.733333,0.250498,0.250498,0.248883,0.248883,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.8,0.252339,0.250498,0.248883,0.248883,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.866667,0.254048,0.250498,0.248883,0.248883,0.241959,0.24346,0.241959,0.242151,0.242151,0.24284,,,,,,,,,,,
25.933333,0.254695,0.254695,0.254695,0.248883,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26,0.255592,0.254695,0.254695,0.248883,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.066667,0.256411,0.254695,0.254695,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.133333,0.256564,0.256564,0.254695,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.2,0.257261,0.256564,0.254695,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.266667,0.258112,0.256564,0.258112,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.333333,0.258621,0.258621,0.258112,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.4,0.259299,0.258621,0.258112,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.466667,0.259958,0.258621,0.258112,0.256411,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.533333,0.259985,0.259985,0.258112,0.259985,0.254695,0.254695,0.241959,0.254695,0.242151,0.24284,,,,,,,,,,,
26.6,0.25995,0.259985,0.25995,0.259985,0.25995,0.254695,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
26.666667,0.260635,0.259985,0.25995,0.259985,0.25995,0.254695,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
26.733333,0.260463,0.260463,0.25995,0.259985,0.25995,0.254695,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
26.8,0.263061,0.260463,0.25995,0.259985,0.25995,0.254695,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
26.866667,0.266157,0.260463,0.25995,0.259985,0.25995,0.254695,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
26.933333,0.268011,0.268011,0.268011,0.259985,0.25995,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27,0.271941,0.268011,0.268011,0.271941,0.25995,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.066667,0.275868,0.268011,0.268011,0.271941,0.25995,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.133333,0.277549,0.277549,0.268011,0.271941,0.25995,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.2,0.28191,0.277549,0.268011,0.271941,0.25995,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.266667,0.285751,0.277549,0.285751,0.271941,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.333333,0.28829,0.28829,0.285751,0.271941,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.4,0.293047,0.28829,0.285751,0.271941,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.466667,0.299153,0.28829,0.285751,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.533333,0.301845,0.301845,0.285751,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.6,0.307829,0.301845,0.307829,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.666667,0.311963,0.301845,0.307829,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.733333,0.314146,0.314146,0.307829,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.8,0.319613,0.314146,0.307829,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.866667,0.323402,0.314146,0.307829,0.299153,0.285751,0.268011,0.25995,0.254695,0.25995,0.25995,,,,,,,,,,,
27.933333,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28,0.330946,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28.066667,0.335746,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28.133333,0.338183,0.338183,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28.2,0.343235,0.338183,0.327901,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28.266667,0.350077,0.338183,0.350077,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
28.333333,0.352648,0.352648,0.350077,0.327901,0.327901,0.327901,0.327901,0.327901,0.25995,0.25995,,,,,,,,,,,
